t,x,y,z
0.005,4.9,4.4,0.099755
0.065,4.9,4.4,0.077705
0.125,4.902299,4.401863,0.062894
0.185,4.90585,4.405032,0.061454999999999996
0.25,4.909403,4.408571,0.061394000000000004
0.31,4.913336,4.411899,0.061395000000000005
0.37,4.917142,4.415014,0.061435000000000003
0.435,4.922184,4.41873,0.061396000000000006
0.5,4.931215,4.425321,0.06141900000000001
0.56,4.939563,4.431430000000001,0.061405999999999995
0.62,4.947278,4.4370400000000005,0.061399
0.68,4.95527,4.442876999999999,0.061397
0.74,4.963337,4.448774,0.061401
0.805,4.971364,4.454651999999999,0.061389
0.865,4.978982,4.460212,0.061397
0.93,4.987589,4.466473000000001,0.061399
0.995,4.99608,4.472649,0.061396000000000006
1.06,5.00429,4.47863,0.06139
1.12,5.0119489999999995,4.4842059999999995,0.061396000000000006
1.185,5.020415,4.490375,0.061395000000000005
1.245,5.028263,4.496078,0.061399
1.31,5.036524,4.502104,0.061401
1.37,5.044231,4.507726,0.061398
1.435,5.052677,4.513886,0.061399
1.495,5.060382,4.519507,0.061395000000000005
1.56,5.068797,4.525657,0.061395000000000005
1.62,5.076556,4.531315,0.061397
1.685,5.084916000000001,4.537401999999999,0.0614
1.745,5.092605000000001,4.543005,0.061397
1.81,5.100969999999999,4.549106,0.061399
1.87,5.108526,4.5536959999999995,0.061354
1.935,5.115323,4.5545029999999995,0.061374
1.995,5.117168,4.551785,0.061411
2.055,5.112497,4.547503,0.061384
2.12,5.1019190000000005,4.5397,0.061397
2.18,5.09262,4.532844,0.061398
2.245,5.085416,4.5275669999999995,0.061423
2.305,5.07787,4.522053,0.061421
2.37,5.068808,4.51537,0.0614
2.435,5.06083,4.509492,0.061427999999999996
2.5,5.0522800000000005,4.503213,0.061417
2.565,5.0440309999999995,4.4971559999999995,0.061422000000000004
2.63,5.035687,4.491001,0.061416
2.69,5.033476,4.489868,0.061396000000000006
2.755,5.038084,4.4931529999999995,0.061415
2.82,5.042753,4.496068,0.061411
2.885,5.047274,4.498668,0.061416
2.95,5.0522480000000005,4.501231,0.061415
3.015,5.057199,4.503455000000001,0.061413999999999996
3.075,5.061772,4.505394,0.061411
3.14,5.0669260000000005,4.50727,0.06141
3.205,5.072042,4.50891,0.061409000000000005
3.27,5.07704,4.510336,0.061402
3.335,5.082203,4.511531,0.061407
3.4,5.087433,4.512506,0.061403
3.46,5.092343,4.513237,0.061407
3.525,5.097493,4.513802,0.061402
3.585,5.102318,4.514133999999999,0.061404999999999994
3.65,5.107530000000001,4.514287,0.061402
3.715,5.112697,4.514218,0.061402
3.78,5.117848,4.513948,0.061401
3.845,5.123098000000001,4.51348,0.061404999999999994
3.91,5.128277,4.512805,0.061402
3.97,5.133005000000001,4.512014,0.061403
4.035,5.138121,4.510915,0.061397
4.1,5.1432199999999995,4.509632,0.061401
4.165,5.148402,4.508152,0.0614
4.23,5.153432,4.506480000000001,0.061402
4.295,5.1583,4.50461,0.061404999999999994
4.36,5.163117,4.502515,0.06140399999999999
4.425,5.167889,4.500247,0.0614
4.485,5.1721449999999995,4.49798,0.061401
4.55,5.176648,4.495372,0.061407
4.61,5.180658,4.492815,0.061399
4.675,5.184973,4.4898050000000005,0.061396000000000006
4.74,5.189259,4.486566000000001,0.061398
4.805,5.193392,4.483301,0.0614
4.87,5.197272,4.479837,0.0614
4.935,5.201055,4.476192,0.061399
5.0,5.204667,4.472392,0.061399
5.065,5.208162000000001,4.468408,0.061398
5.13,5.21151,4.464288,0.061395000000000005
5.195,5.214624,4.460095,0.061395000000000005
5.255,5.219093,4.4539029999999995,0.061390999999999994
5.32,5.2253680000000005,4.444996,0.061394000000000004
5.38,5.231276,4.436624,0.061399
5.445,5.237054,4.428457,0.061398
5.505,5.242355,4.420984,0.06139
5.57,5.248453,4.412351999999999,0.061396000000000006
5.635,5.254539,4.4037489999999995,0.061396000000000006
5.7,5.260496,4.395333,0.0614
5.765,5.266376,4.386991,0.061398
5.83,5.272406,4.378466,0.061396000000000006
5.895,5.278461,4.369923,0.061403
5.96,5.28441,4.361509,0.061399
6.025,5.2903839999999995,4.353057,0.061397
6.09,5.296362,4.344572,0.061398
6.15,5.3019169999999995,4.336765,0.061399
6.215,5.307889,4.328321,0.061399
6.275,5.313405,4.32052,0.061395000000000005
6.34,5.319463,4.311983000000001,0.061399
6.405,5.325391000000001,4.303605,0.061399
6.47,5.331435,4.295058999999999,0.061399
6.535,5.337442,4.286567,0.061401
6.6,5.343389,4.278198000000001,0.0614
6.665,5.349397,4.269699,0.061397
6.73,5.3554010000000005,4.261208,0.061396000000000006
