t,x,y,z
0.005,4.9,4.4,0.099755
0.065,4.9,4.4,0.077705
0.125,4.902299,4.401863,0.062894
0.185,4.90585,4.405032,0.061454999999999996
0.25,4.909403,4.408571,0.061394000000000004
0.31,4.910328,4.4093480000000005,0.061412
0.37,4.910315,4.409285,0.06141
0.435,4.9107959999999995,4.409476000000001,0.061412
0.5,4.910997,4.409395,0.06141
0.56,4.91144,4.4094430000000004,0.061409000000000005
0.62,4.9117180000000005,4.4093480000000005,0.06141799999999999
0.68,4.911829,4.4092459999999996,0.061412
0.74,4.9120029999999995,4.409167,0.061411
0.805,4.912209,4.409072,0.061413
0.865,4.912363,4.408978,0.06140399999999999
0.93,4.912479,4.408858,0.061402
0.995,4.912667,4.408745,0.06141
1.06,4.912792,4.408615,0.06141
1.12,4.912826,4.408537,0.061408000000000004
1.185,4.912796,4.408436,0.061411
1.245,4.9127790000000005,4.408346,0.061409000000000005
1.31,4.912713,4.408297,0.061409000000000005
1.37,4.91277,4.408173000000001,0.061413
1.435,4.912776,4.408081,0.061413
1.495,4.91277,4.408035,0.061407
1.56,4.912721,4.407893,0.061413999999999996
1.62,4.912662,4.407871,0.061413
1.685,4.912596,4.407711,0.061413
1.745,4.912551000000001,4.40753,0.061412
1.81,4.91246,4.407483999999999,0.061416
1.87,4.912363,4.407586,0.061411
1.935,4.912282,4.407508,0.061413
1.995,4.912199,4.407374,0.061413999999999996
2.055,4.912118,4.4072260000000005,0.061412
2.12,4.912001,4.407128,0.061413
2.18,4.911909,4.407063,0.061408000000000004
2.245,4.911804,4.407021,0.061407
2.305,4.911705,4.407069,0.061408000000000004
2.37,4.911592,4.406958,0.061412
2.435,4.911535,4.407014,0.061404999999999994
2.5,4.911430999999999,4.406955,0.061411
2.565,4.911355,4.4069709999999995,0.061409000000000005
2.63,4.911276,4.4070339999999995,0.061413
2.69,4.911135,4.4069400000000005,0.061413
2.755,4.911055999999999,4.406989,0.061411
2.82,4.911001000000001,4.4070540000000005,0.06141
2.885,4.910872,4.407058999999999,0.061413
2.95,4.910699,4.407091,0.061412
3.015,4.910657,4.407188,0.061411
3.075,4.910531,4.407239,0.061412
3.14,4.910112000000001,4.407242,0.06141
3.205,4.9097230000000005,4.4072949999999995,0.061415
3.27,4.909524,4.407405000000001,0.061412
3.335,4.909394,4.407488,0.061413
3.4,4.909257,4.407565,0.061409000000000005
3.46,4.909169,4.407668,0.061415
3.525,4.909072,4.4078029999999995,0.061413
3.585,4.908975,4.407895,0.061404999999999994
3.65,4.908938,4.4080129999999995,0.061411
3.715,4.908837,4.408124,0.061412
3.78,4.908748999999999,4.408195,0.061412
3.845,4.908727,4.408258999999999,0.061404999999999994
3.91,4.908647,4.408367,0.061413999999999996
3.97,4.908622,4.408464,0.061412
4.035,4.908664,4.408519999999999,0.061409000000000005
4.1,4.9087309999999995,4.408576,0.061411
4.165,4.908728,4.4087510000000005,0.06141
4.23,4.908789,4.408854,0.061413999999999996
4.295,4.908851,4.409018,0.061411
4.36,4.9088389999999995,4.409394,0.061409000000000005
4.425,4.908858,4.409858,0.061412
4.485,4.9089529999999995,4.410227,0.06141
4.55,4.909059,4.410595,0.061407
4.61,4.909164,4.411008,0.06141
4.675,4.909235,4.411255000000001,0.061412
4.74,4.909363,4.4112540000000005,0.061415
4.805,4.909456,4.411297,0.061409000000000005
4.87,4.909562,4.411487999999999,0.061405999999999995
4.935,4.909689,4.411695,0.06141
5.0,4.909775,4.411834,0.061407
5.065,4.909888,4.411911,0.061407
5.13,4.90994,4.411916000000001,0.061404999999999994
5.195,4.910036,4.411887,0.061408000000000004
5.255,4.910149,4.411908,0.061413
5.32,4.910265,4.411938,0.061416
5.38,4.910325,4.411878,0.061413999999999996
5.445,4.91046,4.411847,0.061413999999999996
5.505,4.910563,4.411809,0.061413999999999996
5.57,4.910866,4.411792,0.061408000000000004
5.635,4.911128,4.411754,0.06141
5.7,4.91118,4.411656,0.061413
5.765,4.91113,4.411571,0.061413
5.83,4.911213,4.411465,0.061412
5.895,4.911382,4.411384,0.06141
5.96,4.911419,4.411299,0.061413
6.025,4.911461,4.411222,0.061407
6.09,4.911619,4.41111,0.061408000000000004
6.15,4.911691,4.411011,0.061407
6.215,4.911628,4.410943,0.061412
6.275,4.9116230000000005,4.410883,0.061408000000000004
6.34,4.911713,4.410759,0.061409000000000005
6.405,4.911663,4.410686,0.061405999999999995
6.47,4.911783,4.4105099999999995,0.061413
6.535,4.911817,4.410408,0.061412
6.6,4.9118900000000005,4.410202,0.061411
6.665,4.911969,4.409919,0.061413999999999996
