t,x,y,z
0.005,4.9,4.4,0.099755
0.065,4.9,4.4,0.077705
0.125,4.902299,4.401863,0.062894
0.185,4.903428,4.40262,0.06146
0.25,4.903013,4.402639,0.06142
0.31,4.906094,4.405196,0.061395000000000005
0.37,4.913778,4.411477,0.061411
0.435,4.922072,4.418305999999999,0.061417
0.5,4.930094,4.424901,0.06140399999999999
0.56,4.938103,4.431442,0.061403
0.62,4.9460370000000005,4.437933,0.061394000000000004
0.68,4.95331,4.443891000000001,0.06139
0.74,4.960419,4.449704,0.0614
0.805,4.968458999999999,4.456275,0.061397
0.865,4.976058,4.462499,0.061399
0.93,4.984025,4.469034,0.061399
0.995,4.9919459999999996,4.475528,0.061398
1.06,5.000083999999999,4.482182,0.061397
1.12,5.007489,4.488256,0.061394000000000004
1.185,5.015475,4.494788,0.0614
1.245,5.022817,4.500812000000001,0.0614
1.31,5.030879,4.507411,0.061397
1.37,5.03839,4.513537,0.061397
1.435,5.046399,4.520099,0.061399
1.495,5.0536900000000005,4.526071,0.061395000000000005
1.56,5.061732,4.532662,0.061396000000000006
1.62,5.069228,4.538794,0.061392999999999996
1.685,5.077275,4.545382,0.06140399999999999
1.745,5.084555,4.551327,0.061399
1.81,5.091589,4.5541,0.061363
1.87,5.097437,4.554851,0.061386
1.935,5.101443,4.554535,0.061404999999999994
1.995,5.1027510000000005,4.553933,0.061389
2.055,5.103221,4.553625,0.061390999999999994
2.12,5.103716,4.55336,0.061394000000000004
2.18,5.103737000000001,4.5532639999999995,0.061388
2.245,5.103446,4.553058,0.061408000000000004
2.305,5.103182,4.552683,0.061401
2.37,5.103127,4.552786,0.061409000000000005
2.435,5.102999,4.552866000000001,0.061407
2.5,5.102875,4.553207,0.061407
2.565,5.102732,4.553399,0.061407
2.63,5.102643,4.5533980000000005,0.061407
2.69,5.102564,4.553401999999999,0.06140399999999999
2.755,5.102469999999999,4.553421,0.061407
2.82,5.102368,4.553446,0.061408000000000004
2.885,5.10227,4.553477,0.061411
2.95,5.10216,4.5534419999999995,0.061408000000000004
3.015,5.102076,4.553427,0.061416
3.075,5.1020080000000005,4.553418,0.061412
3.14,5.101882,4.553451,0.061416
3.205,5.101819,4.553411,0.061411
3.27,5.098522,4.554494,0.061377999999999995
3.335,5.095798,4.554292,0.061390999999999994
3.4,5.095269,4.5541220000000004,0.061409000000000005
3.46,5.095062,4.554146,0.061412
3.525,5.094914,4.554099,0.061413999999999996
3.585,5.09485,4.554005,0.061413
3.65,5.094761,4.553972,0.061411
3.715,5.0945849999999995,4.553895,0.061413999999999996
3.78,5.0944519999999995,4.553761,0.061409000000000005
3.845,5.094079,4.553636,0.061407
3.91,5.093605,4.5535239999999995,0.061412
3.97,5.093228,4.553422,0.061411
4.035,5.093026,4.553301,0.061411
4.1,5.092901,4.553212,0.06141
4.165,5.092853,4.553126,0.061411
4.23,5.092745,4.553033,0.061412
4.295,5.092586,4.552892,0.061409000000000005
4.36,5.092732,4.552868,0.061405999999999995
4.425,5.092693,4.552719000000001,0.061417
4.485,5.092691,4.552658999999999,0.061412
4.55,5.0927050000000005,4.55255,0.061413999999999996
4.61,5.089937,4.549451,0.061385
4.675,5.082058999999999,4.541271,0.061399
4.74,5.0738199999999996,4.532776,0.061398
4.805,5.067147,4.525925,0.061403
4.87,5.060535,4.519037,0.061387
4.935,5.052732,4.510989,0.061402
5.0,5.04539,4.503382,0.061401
5.065,5.038505000000001,4.496266,0.061397
5.13,5.031258,4.488772,0.061399
5.195,5.023859,4.481126000000001,0.0614
5.255,5.019042,4.476083,0.061403
5.32,5.013667,4.470841,0.061385
5.38,5.006725,4.464231,0.061392999999999996
5.445,4.998578,4.4564010000000005,0.0614
5.505,4.991728,4.449857,0.061399
5.57,4.984634,4.4430819999999995,0.061395000000000005
5.635,4.977,4.435792,0.061392999999999996
5.7,4.969255,4.42839,0.061403
5.765,4.961926999999999,4.421417,0.061398
5.83,4.954532,4.414339,0.061396000000000006
5.895,4.9469199999999995,4.407057,0.061398
5.96,4.939405000000001,4.39987,0.061398
6.025,4.934139,4.3948089999999995,0.061407
6.09,4.933128,4.393289,0.06139
6.15,4.93365,4.3935900000000006,0.06139
6.215,4.934044999999999,4.39395,0.061397
6.275,4.933928,4.393962999999999,0.061403
6.34,4.933945,4.394088,0.061404999999999994
6.405,4.934172,4.394267,0.061403
6.47,4.934116,4.394327,0.061408000000000004
6.535,4.933897,4.394463,0.061411
6.6,4.933773,4.394539,0.061413999999999996
6.665,4.933708,4.394628,0.061411
6.73,4.933611,4.394767,0.061408000000000004
