t,x,y,z
0.005,4.9,4.4,0.099755
0.065,4.9,4.4,0.077705
0.125,4.902299,4.401863,0.062894
0.185,4.90585,4.405032,0.061454999999999996
0.25,4.90839,4.407557,0.061429
0.31,4.908529,4.407616,0.06141
0.37,4.908387,4.407477,0.061416
0.435,4.908582,4.407602,0.061416
0.5,4.908636,4.4075690000000005,0.061416
0.56,4.908683,4.40765,0.061409000000000005
0.62,4.908787,4.407659,0.061416
0.68,4.9088330000000004,4.407564,0.061412
0.74,4.908966,4.407702,0.061417
0.805,4.909108,4.407648,0.06141900000000001
0.865,4.909278,4.407637,0.061411
0.93,4.909533000000001,4.407644,0.061416
0.995,4.909692,4.407609,0.061411
1.06,4.909855,4.40753,0.061409000000000005
1.12,4.910065,4.407445,0.061413
1.185,4.910101,4.407507,0.061413999999999996
1.245,4.9101919999999994,4.407454,0.061411
1.31,4.910162000000001,4.407430000000001,0.061411
1.37,4.910258,4.40738,0.061411
1.435,4.910323,4.407342,0.061409000000000005
1.495,4.910480000000001,4.407267,0.061412
1.56,4.910699,4.407207,0.061413999999999996
1.62,4.9108339999999995,4.4071940000000005,0.061411
1.685,4.910923,4.407169000000001,0.061411
1.745,4.910956,4.407135,0.061403
1.81,4.911204,4.4070599999999995,0.061411
1.87,4.911355,4.407007,0.061413
1.935,4.911315,4.406969,0.061409000000000005
1.995,4.9113050000000005,4.406911,0.06141
2.055,4.911392,4.406844,0.061408000000000004
2.12,4.911385,4.406797,0.061409000000000005
2.18,4.911478,4.406844,0.06141
2.245,4.911436,4.40686,0.061404999999999994
2.305,4.9114629999999995,4.406818,0.061408000000000004
2.37,4.911664,4.4066980000000004,0.061409000000000005
2.435,4.911786,4.4065970000000005,0.061417
2.5,4.911763,4.406612,0.061413999999999996
2.565,4.911817,4.406555,0.061413
2.63,4.911777,4.406426000000001,0.061416
2.69,4.911919999999999,4.4063930000000004,0.061408000000000004
2.755,4.912,4.406333999999999,0.061411
2.82,4.912015,4.406305000000001,0.061409000000000005
2.885,4.912104,4.406168,0.061407
2.95,4.912186,4.406077,0.061413999999999996
3.015,4.912131,4.406057,0.06141
3.075,4.912179,4.405954,0.061415
3.14,4.912115,4.405916,0.061409000000000005
3.205,4.912256,4.40586,0.061413
3.27,4.912251,4.405778,0.061411
3.335,4.9122069999999995,4.405777,0.061413
3.4,4.912183,4.405632,0.061416
3.46,4.912179,4.405605,0.061413
3.525,4.9121559999999995,4.4055349999999995,0.061413
3.585,4.912154,4.405441000000001,0.061415
3.65,4.9120610000000005,4.405390000000001,0.061409000000000005
3.715,4.912173999999999,4.405398,0.061413999999999996
3.78,4.912064,4.405265,0.061407
3.845,4.912068,4.405015000000001,0.061413
3.91,4.912030000000001,4.404947,0.061411
3.97,4.911992,4.404887,0.06141
4.035,4.911962,4.404764,0.061411
4.1,4.911922,4.404657,0.061412
4.165,4.911875,4.404574,0.061412
4.23,4.911918,4.404509,0.061413999999999996
4.295,4.911864,4.404711,0.06141
4.36,4.911839,4.404721,0.061409000000000005
4.425,4.911787,4.40455,0.061413999999999996
4.485,4.911745,4.404405000000001,0.06141
4.55,4.911704,4.404271,0.061412
4.61,4.911697,4.4041559999999995,0.061413
4.675,4.911668,4.403999,0.061412
4.74,4.911608,4.403843,0.061409000000000005
4.805,4.911521,4.403735,0.061411
4.87,4.911469,4.403615,0.061407
4.935,4.911405,4.403626,0.061405999999999995
5.0,4.911364,4.403653,0.061404999999999994
5.065,4.91124,4.403649,0.061409000000000005
5.13,4.911231,4.403465,0.06141
5.195,4.9111650000000004,4.403365,0.061412
5.255,4.911119,4.4032230000000006,0.061411
5.32,4.911023999999999,4.403013,0.061412
5.38,4.91098,4.403013,0.061404999999999994
5.445,4.910971,4.403047,0.061412
5.505,4.910895,4.403025,0.06141
5.57,4.910858,4.402806,0.061413
5.635,4.910894,4.402908,0.061412
5.7,4.910778,4.4028220000000005,0.061411
5.765,4.910705,4.402811,0.061411
5.83,4.910643,4.402801999999999,0.061415
5.895,4.910618,4.40287,0.06141
5.96,4.9105739999999996,4.402893,0.061415
6.025,4.910617,4.402773000000001,0.061412
6.09,4.910591,4.402805,0.06141
6.15,4.910608,4.4028089999999995,0.061413
6.215,4.9105419999999995,4.402858,0.06141
6.275,4.910369,4.402826999999999,0.061413
6.34,4.910298,4.402867,0.061413
6.405,4.91019,4.402891,0.061413
6.47,4.910014,4.402931,0.061415
6.535,4.909930999999999,4.402837,0.061416
6.6,4.909914,4.402904,0.061409000000000005
6.665,4.909851000000001,4.402915,0.061413
6.73,4.90972,4.402932,0.061413999999999996
